probe_id	gene_symbol	gene_name	go_ids
A0A7M7L2Y8	A0A7M7L2Y8	A0A7M7L2Y8	GO:0004735|GO:0005737|GO:0055129
A0A7M7L2Z2	A0A7M7L2Z2	A0A7M7L2Z2	GO:0000978|GO:0000981|GO:0005634|GO:0009653
A0A7M7L2Z7	A0A7M7L2Z7	A0A7M7L2Z7	GO:0005886|GO:0007156|GO:0007411|GO:0030424|GO:0045467|GO:0070593|GO:0098632
A0A7M7L304	A0A7M7L304	A0A7M7L304	GO:0000978|GO:0000981|GO:0005634
A0A7M7L308	A0A7M7L308	A0A7M7L308	GO:0003755|GO:0005737|GO:0007283|GO:0034587|GO:0051879
A0A7M7L312	A0A7M7L312	A0A7M7L312	GO:0000281|GO:0005085|GO:0005096|GO:0005634|GO:0005938|GO:0007399|GO:0035556|GO:2000431
A0A7M7L315	A0A7M7L315	A0A7M7L315	GO:0004984|GO:0005549|GO:0005886|GO:0007165
A0A7M7L321	A0A7M7L321	A0A7M7L321	GO:0000400|GO:0000723|GO:0000724|GO:0003697|GO:0005524|GO:0005657|GO:0005815|GO:0007131|GO:0033063|GO:0042148|GO:0140664
A0A7M7L322	A0A7M7L322	A0A7M7L322	GO:0004697|GO:0005524|GO:0007611|GO:0008270
A0A7M7L326	A0A7M7L326	A0A7M7L326	GO:0003723|GO:0003724|GO:0005524|GO:0005730|GO:0016787
A0A7M7L346	A0A7M7L346	A0A7M7L346	GO:0000785|GO:0000977|GO:0000981|GO:0003682|GO:0005634|GO:0008270|GO:0040029
A0A7M7L356	A0A7M7L356	A0A7M7L356	GO:0005516|GO:0033192|GO:0046872|GO:0097720
A0A7M7L361	A0A7M7L361	A0A7M7L361	GO:0008113
A0A7M7L367	A0A7M7L367	A0A7M7L367	GO:0005484|GO:0005789|GO:0006890|GO:0015031|GO:0031201
A0A7M7L369	A0A7M7L369	A0A7M7L369	GO:0003743|GO:0004694|GO:0005524|GO:0005634|GO:0005737
A0A7M7L371	A0A7M7L371	A0A7M7L371	GO:0004656|GO:0005506|GO:0005788|GO:0031418
A0A7M7L374	A0A7M7L374	A0A7M7L374	GO:0002009|GO:0004715|GO:0005524
A0A7M7L380	A0A7M7L380	A0A7M7L380	GO:0005741|GO:0008270|GO:0061630
A0A7M7L381	A0A7M7L381	A0A7M7L381	GO:0005576|GO:0030198
A0A7M7L385	A0A7M7L385	A0A7M7L385	GO:0005524|GO:0005886|GO:0016887|GO:0140359
A0A7M7L386	A0A7M7L386	A0A7M7L386	GO:0004181|GO:0005615|GO:0006518|GO:0008270|GO:0016485
A0A7M7L388	A0A7M7L388	A0A7M7L388	GO:0000045|GO:0000407|GO:0005524|GO:0005768|GO:0005777|GO:0006897|GO:0016303|GO:0034271|GO:0034272|GO:0048015
A0A7M7L395	A0A7M7L395	A0A7M7L395	GO:0004143|GO:0005524|GO:0007200|GO:0016020|GO:0046872
A0A7M7L3A5	A0A7M7L3A5	A0A7M7L3A5	GO:0004601|GO:0005576|GO:0006979|GO:0020037|GO:0022412|GO:0046872
A0A7M7L3A9	A0A7M7L3A9	A0A7M7L3A9	GO:0000139|GO:0008146|GO:0016051
A0A7M7L3B5	A0A7M7L3B5	A0A7M7L3B5	GO:0000978|GO:0000981|GO:0005634|GO:0008270|GO:0048731
A0A7M7L3C5	A0A7M7L3C5	A0A7M7L3C5	GO:0005886|GO:0015271|GO:0022841|GO:0030322
A0A7M7L3C6	A0A7M7L3C6	A0A7M7L3C6	GO:0005635|GO:0005829|GO:0006606|GO:0031267
A0A7M7L3D3	A0A7M7L3D3	A0A7M7L3D3	GO:0005737|GO:0008270|GO:0016010|GO:0045202|GO:0046716|GO:0050804|GO:0099536
A0A7M7L3E6	A0A7M7L3E6	A0A7M7L3E6	GO:0003779|GO:0005198|GO:0005509|GO:0005737|GO:0005882|GO:0005886|GO:0008017|GO:0030056|GO:0031122|GO:0042060|GO:0045104
A0A7M7L3F5	A0A7M7L3F5	A0A7M7L3F5	GO:0005164|GO:0005737|GO:0007165|GO:0008270|GO:0031625|GO:0042981|GO:0043122
A0A7M7L3F6	A0A7M7L3F6	A0A7M7L3F6	GO:0015020|GO:0016020
A0A7M7L3G1	A0A7M7L3G1	A0A7M7L3G1	GO:0005228|GO:0005886|GO:0015271
A0A7M7L3G5	A0A7M7L3G5	A0A7M7L3G5	GO:0005375|GO:0005886
A0A7M7L3G9	A0A7M7L3G9	A0A7M7L3G9	GO:0004806|GO:0005737|GO:0005811|GO:0016020|GO:0019433|GO:0055088
A0A7M7L3H1	A0A7M7L3H1	A0A7M7L3H1	GO:0003779|GO:0005198|GO:0005509|GO:0005737|GO:0005882|GO:0005886|GO:0008017|GO:0030056|GO:0031122|GO:0042060|GO:0045104
A0A7M7L3H7	A0A7M7L3H7	A0A7M7L3H7	GO:0005509|GO:0005576|GO:0006898|GO:0016324|GO:0042562|GO:0043235
A0A7M7L3I1	A0A7M7L3I1	A0A7M7L3I1	GO:0005905|GO:0006886|GO:0030121|GO:0035615
A0A7M7L3I3	A0A7M7L3I3	A0A7M7L3I3	GO:0005198|GO:0005509|GO:0005737|GO:0005882|GO:0005886|GO:0008017|GO:0030056|GO:0031122|GO:0042060|GO:0045104
A0A7M7L3I8	A0A7M7L3I8	A0A7M7L3I8	GO:0000785|GO:0005654|GO:0006357|GO:0032991
A0A7M7L3I9	A0A7M7L3I9	A0A7M7L3I9	GO:0005739|GO:0016212|GO:0030170|GO:0047804|GO:0097053
A0A7M7L3J1	A0A7M7L3J1	A0A7M7L3J1	GO:0000785|GO:0005654|GO:0006357|GO:0032991
A0A7M7L3J3	A0A7M7L3J3	A0A7M7L3J3	GO:0003755|GO:0005509|GO:0005783
A0A7M7L3K0	A0A7M7L3K0	A0A7M7L3K0	GO:0005886|GO:0007156|GO:0007411|GO:0030424|GO:0042802|GO:0070593|GO:0098632
A0A7M7L3K1	A0A7M7L3K1	A0A7M7L3K1	GO:0005634
A0A7M7L3K3	A0A7M7L3K3	A0A7M7L3K3	GO:0003774|GO:0005524|GO:0016460|GO:0030017|GO:0031032|GO:0032982|GO:0051015
A0A7M7L3K8	A0A7M7L3K8	A0A7M7L3K8	GO:0005524|GO:0005858|GO:0005874|GO:0007018|GO:0008569|GO:0045505|GO:0051959|GO:0097729
A0A7M7L3K9	A0A7M7L3K9	A0A7M7L3K9	GO:0005524|GO:0005634|GO:0005876|GO:0007018|GO:0008017|GO:0008574|GO:0051231|GO:0072686|GO:0090307
A0A7M7L3L1	A0A7M7L3L1	A0A7M7L3L1	GO:0015276|GO:0038023|GO:0042734|GO:0045211
A0A7M7L3L5	A0A7M7L3L5	A0A7M7L3L5	GO:0005886|GO:0007156|GO:0007411|GO:0030424|GO:0042802|GO:0070593|GO:0098632
A0A7M7L3M2	A0A7M7L3M2	A0A7M7L3M2	GO:0000287|GO:0004722|GO:0005829|GO:0016020|GO:0030145
A0A7M7L3M4	A0A7M7L3M4	A0A7M7L3M4	GO:0005524|GO:0005874|GO:0005930|GO:0007018|GO:0008569|GO:0030286|GO:0031514|GO:0045505|GO:0051959
A0A7M7L3N1	A0A7M7L3N1	A0A7M7L3N1	GO:0005886|GO:0007156|GO:0007411|GO:0030424|GO:0042802|GO:0070593|GO:0098632
A0A7M7L3N5	A0A7M7L3N5	A0A7M7L3N5	GO:0003677|GO:0003682|GO:0005634|GO:0008270|GO:0031507|GO:0042393|GO:0045892
A0A7M7L3P0	A0A7M7L3P0	A0A7M7L3P0	GO:0004819|GO:0005524|GO:0005829|GO:0006425|GO:0017101
A0A7M7L3P7	A0A7M7L3P7	A0A7M7L3P7	GO:0005886|GO:0007156|GO:0007411|GO:0030424|GO:0042802|GO:0070593|GO:0098632
A0A7M7L3Q0	A0A7M7L3Q0	A0A7M7L3Q0	GO:0005228|GO:0005886|GO:0015271
A0A7M7L3Q6	A0A7M7L3Q6	A0A7M7L3Q6	GO:0003723|GO:0005654|GO:0006397|GO:0008380
A0A7M7L3R2	A0A7M7L3R2	A0A7M7L3R2	GO:0003779|GO:0005198|GO:0005509|GO:0005737|GO:0005882|GO:0005886|GO:0008017|GO:0030056|GO:0031122|GO:0042060|GO:0045104
A0A7M7L3R5	A0A7M7L3R5	A0A7M7L3R5	GO:0005886|GO:0007156|GO:0007411|GO:0030424|GO:0042802|GO:0070593|GO:0098632
A0A7M7L3S0	A0A7M7L3S0	A0A7M7L3S0	GO:0005228|GO:0005886|GO:0015271
A0A7M7L3S7	A0A7M7L3S7	A0A7M7L3S7	GO:0004095|GO:0006635|GO:0009437|GO:0031966
A0A7M7L3T6	A0A7M7L3T6	A0A7M7L3T6	GO:0003924|GO:0005525|GO:0016192|GO:0046872|GO:0048731|GO:0051649
A0A7M7L3T8	A0A7M7L3T8	A0A7M7L3T8	GO:0030672|GO:0031594
A0A7M7L3U1	A0A7M7L3U1	A0A7M7L3U1	GO:0000287|GO:0005634|GO:0005737|GO:0006006|GO:0006166|GO:0008973
A0A7M7L3U2	A0A7M7L3U2	A0A7M7L3U2	GO:0003779|GO:0005198|GO:0005509|GO:0005737|GO:0005882|GO:0005886|GO:0008017|GO:0030056|GO:0031122|GO:0042060|GO:0045104
A0A7M7L3U5	A0A7M7L3U5	A0A7M7L3U5	GO:0004725|GO:0005912|GO:0008092|GO:0009887|GO:0016028|GO:0030182|GO:0071944
A0A7M7L3U6	A0A7M7L3U6	A0A7M7L3U6	GO:0005829|GO:0008104|GO:0016020|GO:0019901
A0A7M7L3V2	A0A7M7L3V2	A0A7M7L3V2	GO:0003779|GO:0005198|GO:0005509|GO:0005737|GO:0005882|GO:0005886|GO:0008017|GO:0030056|GO:0031122|GO:0042060|GO:0045104
A0A7M7L3V7	A0A7M7L3V7	A0A7M7L3V7	GO:0005829|GO:0008104|GO:0016020|GO:0019901
A0A7M7L3V9	A0A7M7L3V9	A0A7M7L3V9	GO:0003755|GO:0005737|GO:0007283|GO:0034587|GO:0051879
A0A7M7L3W3	A0A7M7L3W3	A0A7M7L3W3	GO:0000287|GO:0004674|GO:0005524|GO:0035556
A0A7M7L3W5	A0A7M7L3W5	A0A7M7L3W5	GO:0005737|GO:0005912|GO:0014069|GO:0016323|GO:0019901|GO:0030154|GO:0043113|GO:0045197|GO:0045211|GO:0098609|GO:0098887|GO:0098968
A0A7M7L3X0	A0A7M7L3X0	A0A7M7L3X0	GO:0003341|GO:0005524|GO:0005930|GO:0015630|GO:0046872|GO:0060271|GO:0070736
A0A7M7L3X1	A0A7M7L3X1	A0A7M7L3X1	GO:0005525|GO:0005856|GO:0032154|GO:0051301
A0A7M7L3X7	A0A7M7L3X7	A0A7M7L3X7	GO:0000775|GO:0005730|GO:0005737|GO:0006325|GO:0006355|GO:0006915|GO:0016605|GO:0042393
A0A7M7L3Y1	A0A7M7L3Y1	A0A7M7L3Y1	GO:0003341|GO:0005524|GO:0005858|GO:0005874|GO:0008569|GO:0031514|GO:0045505|GO:0051959
A0A7M7L3Y6	A0A7M7L3Y6	A0A7M7L3Y6	GO:0000977|GO:0000981|GO:0005634|GO:0048468|GO:0048699
A0A7M7L3Z0	A0A7M7L3Z0	A0A7M7L3Z0	GO:0004768|GO:0005506|GO:0005789|GO:0006636
A0A7M7L3Z3	A0A7M7L3Z3	A0A7M7L3Z3	GO:0002376|GO:0004867|GO:0005615
A0A7M7L402	A0A7M7L402	A0A7M7L402	GO:0003723|GO:0003724|GO:0005524|GO:0016787|GO:0071013
A0A7M7L412	A0A7M7L412	A0A7M7L412	GO:0005509|GO:0005604|GO:0005615|GO:0008201|GO:0030198|GO:0050840
A0A7M7L415	A0A7M7L415	A0A7M7L415	GO:0005516|GO:0030431|GO:0033192|GO:0046872|GO:0097720
A0A7M7L425	A0A7M7L425	A0A7M7L425	GO:0005576|GO:0005856|GO:0006869|GO:0007165|GO:0008289|GO:0016020|GO:0042157
A0A7M7L426	A0A7M7L426	A0A7M7L426	GO:0005829|GO:0008104|GO:0016020|GO:0019901
A0A7M7L428	A0A7M7L428	A0A7M7L428	GO:0000026|GO:0005789|GO:0006506
A0A7M7L431	A0A7M7L431	A0A7M7L431	GO:0005930|GO:0008017|GO:0030992|GO:0036064|GO:0042073|GO:0048513|GO:0048731|GO:0060271|GO:0070507
A0A7M7L432	A0A7M7L432	A0A7M7L432	GO:0002009|GO:0004715|GO:0005524
A0A7M7L433	A0A7M7L433	A0A7M7L433	GO:0004984|GO:0005549|GO:0005886|GO:0007165
A0A7M7L436	A0A7M7L436	A0A7M7L436	GO:0005886|GO:0007156|GO:0007411|GO:0030424|GO:0045467|GO:0070593|GO:0098632
A0A7M7L442	A0A7M7L442	A0A7M7L442	GO:0005829|GO:0008104|GO:0016020|GO:0019901
A0A7M7L446	A0A7M7L446	A0A7M7L446	GO:0005886|GO:0007156|GO:0007411|GO:0030424|GO:0070593|GO:0098632
A0A7M7L449	A0A7M7L449	A0A7M7L449	GO:0003723|GO:0005654|GO:0005737|GO:0008270|GO:0043484
A0A7M7L450	A0A7M7L450	A0A7M7L450	GO:0005829|GO:0008104|GO:0016020|GO:0019901
A0A7M7L452	A0A7M7L452	A0A7M7L452	GO:0005789|GO:0034975
A0A7M7L454	A0A7M7L454	A0A7M7L454	GO:0000977|GO:0000981|GO:0005634|GO:0048468|GO:0048699
A0A7M7L455	A0A7M7L455	A0A7M7L455	GO:0000139|GO:0004571|GO:0005509|GO:0005783|GO:0005975
A0A7M7L460	A0A7M7L460	A0A7M7L460	GO:0003723|GO:0005654|GO:0005737|GO:0008270|GO:0043484
A0A7M7L464	A0A7M7L464	A0A7M7L464	GO:0000014|GO:0000110|GO:0000712|GO:0000724|GO:0003684|GO:0003697|GO:1901255
A0A7M7L467	A0A7M7L467	A0A7M7L467	GO:0003723|GO:0005654|GO:0005737|GO:0008270|GO:0043484
A0A7M7L470	A0A7M7L470	A0A7M7L470	GO:0005886|GO:0007156|GO:0007411|GO:0030424|GO:0045467|GO:0070593|GO:0098632
A0A7M7L471	A0A7M7L471	A0A7M7L471	GO:0000987|GO:0003746|GO:0006368|GO:0008023|GO:0032968|GO:0042795
A0A7M7L475	A0A7M7L475	A0A7M7L475	GO:0003743|GO:0003924|GO:0005525|GO:0005737
A0A7M7L477	A0A7M7L477	A0A7M7L477	GO:0005667|GO:0006357|GO:0010628|GO:0016592
A0A7M7L478	A0A7M7L478	A0A7M7L478	GO:0004435|GO:0007186|GO:0007265|GO:0016042|GO:0046488|GO:0048015|GO:0051209
A0A7M7L482	A0A7M7L482	A0A7M7L482	GO:0003810|GO:0046872
A0A7M7L487	A0A7M7L487	A0A7M7L487	GO:0000139|GO:0004571|GO:0004984|GO:0005509|GO:0005549|GO:0005783|GO:0005975|GO:0007165
A0A7M7L488	A0A7M7L488	A0A7M7L488	GO:0004984|GO:0005549|GO:0005886|GO:0007165
A0A7M7L490	A0A7M7L490	A0A7M7L490	GO:0000785|GO:0000978|GO:0001228|GO:0003682|GO:0005634|GO:0008270|GO:0040029
A0A7M7L493	A0A7M7L493	A0A7M7L493	GO:0000166|GO:0001653|GO:0004016|GO:0004383|GO:0005886|GO:0007168|GO:0035556
A0A7M7L497	A0A7M7L497	A0A7M7L497	GO:0006886|GO:0012505|GO:0016192|GO:0030131|GO:0030276
A0A7M7L4A5	A0A7M7L4A5	A0A7M7L4A5	GO:0005789|GO:0005881|GO:0008017|GO:0071782|GO:0071786
A0A7M7L4B3	A0A7M7L4B3	A0A7M7L4B3	GO:0000139|GO:0000149|GO:0005484|GO:0006886|GO:0006906|GO:0031201|GO:0048278
A0A7M7L4B6	A0A7M7L4B6	A0A7M7L4B6	GO:0014069|GO:0030160|GO:0035255|GO:0043197|GO:0045211
A0A7M7L4B8	A0A7M7L4B8	A0A7M7L4B8	GO:0005576|GO:0030198
A0A7M7L4C6	A0A7M7L4C6	A0A7M7L4C6	GO:0000122|GO:0003682|GO:0003713|GO:0003714|GO:0008270|GO:0016581|GO:0042826|GO:0043565
A0A7M7L4E0	A0A7M7L4E0	A0A7M7L4E0	GO:0004984|GO:0005549|GO:0005886|GO:0007165
A0A7M7L4E5	A0A7M7L4E5	A0A7M7L4E5	GO:0003723|GO:0005654|GO:0005737|GO:0008270|GO:0043484
A0A7M7L4F3	A0A7M7L4F3	A0A7M7L4F3	GO:0003723|GO:0005654|GO:0005737|GO:0008270|GO:0043484
A0A7M7L4F5	A0A7M7L4F5	A0A7M7L4F5	GO:0003723|GO:0005634|GO:0005737|GO:0006397|GO:1990904
A0A7M7L4F8	A0A7M7L4F8	A0A7M7L4F8	GO:0003723|GO:0005654|GO:0005737|GO:0008270|GO:0043484
A0A7M7L4G2	A0A7M7L4G2	A0A7M7L4G2	GO:0005737|GO:0008108|GO:0008270|GO:0033499
A0A7M7L4G6	A0A7M7L4G6	A0A7M7L4G6	GO:0005730|GO:0042254
A0A7M7L4H0	A0A7M7L4H0	A0A7M7L4H0	GO:0004984|GO:0005549|GO:0005886|GO:0007165
A0A7M7L4H3	A0A7M7L4H3	A0A7M7L4H3	GO:0005634|GO:0032259|GO:0035241|GO:0035242|GO:0042054
A0A7M7L4H4	A0A7M7L4H4	A0A7M7L4H4	GO:0004984|GO:0005549|GO:0005886|GO:0007165
A0A7M7L4H5	A0A7M7L4H5	A0A7M7L4H5	GO:0003779|GO:0005198|GO:0005509|GO:0005737|GO:0005882|GO:0005886|GO:0008017|GO:0030056|GO:0031122|GO:0042060|GO:0045104
A0A7M7L4H8	A0A7M7L4H8	A0A7M7L4H8	GO:0000122|GO:0003682|GO:0003713|GO:0003714|GO:0008270|GO:0016581|GO:0042826|GO:0043565
A0A7M7L4I0	A0A7M7L4I0	A0A7M7L4I0	GO:0005509|GO:0005576|GO:0005886|GO:0006897|GO:0043235
A0A7M7L4I4	A0A7M7L4I4	A0A7M7L4I4	GO:0003779|GO:0005198|GO:0005509|GO:0005737|GO:0005882|GO:0005886|GO:0008017|GO:0030056|GO:0031122|GO:0042060|GO:0045104
A0A7M7L4I9	A0A7M7L4I9	A0A7M7L4I9	GO:0000977|GO:0000981|GO:0005634|GO:0042127
A0A7M7L4J4	A0A7M7L4J4	A0A7M7L4J4	GO:0003779|GO:0005198|GO:0005509|GO:0005737|GO:0005882|GO:0005886|GO:0008017|GO:0030056|GO:0031122|GO:0042060|GO:0045104
A0A7M7L4J5	A0A7M7L4J5	A0A7M7L4J5	GO:0005524|GO:0005634|GO:0006298|GO:0030983|GO:0051026|GO:0140664
A0A7M7L4J8	A0A7M7L4J8	A0A7M7L4J8	GO:0000014|GO:0000729|GO:0000793|GO:0003690|GO:0003697|GO:0005634|GO:0006303|GO:0015074|GO:0031297|GO:0035861|GO:0042800|GO:0044547|GO:0044774|GO:0046975
A0A7M7L4K0	A0A7M7L4K0	A0A7M7L4K0	GO:0005523|GO:0005861|GO:0006936|GO:0006937|GO:0045214
A0A7M7L4K2	A0A7M7L4K2	A0A7M7L4K2	GO:0014069|GO:0030160|GO:0035255|GO:0043197|GO:0045211
A0A7M7L4K6	A0A7M7L4K6	A0A7M7L4K6	GO:0000987|GO:0001654|GO:0005634|GO:0006355|GO:0009887|GO:0048646|GO:0048663
A0A7M7L4L0	A0A7M7L4L0	A0A7M7L4L0	GO:0004993|GO:0005886|GO:0043410|GO:0071880
A0A7M7L4L2	A0A7M7L4L2	A0A7M7L4L2	GO:0005254|GO:0005886|GO:0034707
A0A7M7L4L3	A0A7M7L4L3	A0A7M7L4L3	GO:0003774|GO:0005524|GO:0016460|GO:0030017|GO:0031032|GO:0032982|GO:0051015
A0A7M7L4M0	A0A7M7L4M0	A0A7M7L4M0	GO:0015276|GO:0038023|GO:0042734|GO:0045211
A0A7M7L4M6	A0A7M7L4M6	A0A7M7L4M6	GO:0000785|GO:0000978|GO:0000981|GO:0001708|GO:0005634|GO:0007507|GO:0045893
A0A7M7L4N3	A0A7M7L4N3	A0A7M7L4N3	GO:0000145|GO:0006887|GO:0006893
A0A7M7L4N4	A0A7M7L4N4	A0A7M7L4N4	GO:0003723|GO:0005634|GO:0005737|GO:0006397|GO:1990904
A0A7M7L4P0	A0A7M7L4P0	A0A7M7L4P0	GO:0004181|GO:0005615|GO:0006518|GO:0008270|GO:0016485
A0A7M7L4P3	A0A7M7L4P3	A0A7M7L4P3	GO:0005509|GO:0006898|GO:0016324|GO:0042562|GO:0043235
A0A7M7L4P6	A0A7M7L4P6	A0A7M7L4P6	GO:0003682|GO:0005634|GO:0042393|GO:0045892
A0A7M7L4Q0	A0A7M7L4Q0	A0A7M7L4Q0	GO:0015279|GO:0030425|GO:0033583|GO:0034703|GO:0050877|GO:0051480|GO:0070679
A0A7M7L4Q4	A0A7M7L4Q4	A0A7M7L4Q4	GO:0004930|GO:0005886|GO:0007189|GO:0031210
A0A7M7L4Q5	A0A7M7L4Q5	A0A7M7L4Q5	GO:0000981|GO:0005634|GO:0030154|GO:0043565
A0A7M7L4Q7	A0A7M7L4Q7	A0A7M7L4Q7	GO:0005581|GO:0005615|GO:0030020|GO:0030198|GO:0031012
A0A7M7L4Q8	A0A7M7L4Q8	A0A7M7L4Q8	GO:0000026|GO:0005789|GO:0006506
A0A7M7L4R3	A0A7M7L4R3	A0A7M7L4R3	GO:0004642|GO:0005524|GO:0005737|GO:0006189|GO:0046872
A0A7M7L4R4	A0A7M7L4R4	A0A7M7L4R4	GO:0001667|GO:0003006|GO:0003924|GO:0005525|GO:0007264|GO:0022412|GO:0035006|GO:0035099
A0A7M7L4R6	A0A7M7L4R6	A0A7M7L4R6	GO:0004497|GO:0005506|GO:0005789|GO:0016705|GO:0020037
A0A7M7L4S1	A0A7M7L4S1	A0A7M7L4S1	GO:0005737|GO:0006511|GO:0008270|GO:0009887|GO:0016567|GO:0030182|GO:0061630|GO:0070161|GO:0071944
A0A7M7L4S5	A0A7M7L4S5	A0A7M7L4S5	GO:0000915|GO:0001667|GO:0003006|GO:0003924|GO:0005525|GO:0007264|GO:0022412|GO:0032154|GO:0035006|GO:0035099
A0A7M7L4S7	A0A7M7L4S7	A0A7M7L4S7	GO:0004984|GO:0005549|GO:0005886|GO:0007165
A0A7M7L4T3	A0A7M7L4T3	A0A7M7L4T3	GO:0004853|GO:0005829|GO:0006782
A0A7M7L4T5	A0A7M7L4T5	A0A7M7L4T5	GO:0005975|GO:0008422
A0A7M7L4T6	A0A7M7L4T6	A0A7M7L4T6	GO:0005886|GO:0007156|GO:0007411|GO:0030424|GO:0045467|GO:0070593|GO:0098632
A0A7M7L4U5	A0A7M7L4U5	A0A7M7L4U5	GO:0005886|GO:0007156|GO:0007411|GO:0030424|GO:0070593|GO:0098632
A0A7M7L4V0	A0A7M7L4V0	A0A7M7L4V0	GO:0000139|GO:0004571|GO:0004984|GO:0005509|GO:0005549|GO:0005783|GO:0005975|GO:0007165
A0A7M7L4V1	A0A7M7L4V1	A0A7M7L4V1	GO:0004806|GO:0005737|GO:0005811|GO:0016020|GO:0019433|GO:0055088
A0A7M7L4V6	A0A7M7L4V6	A0A7M7L4V6	GO:0005829|GO:0008360|GO:0016477|GO:0030866|GO:0031267|GO:0051015
A0A7M7L4V8	A0A7M7L4V8	A0A7M7L4V8	GO:0003723|GO:0005634|GO:0005737|GO:0006397|GO:1990904
A0A7M7L4W3	A0A7M7L4W3	A0A7M7L4W3	GO:0001786|GO:0005509|GO:0005544|GO:0005634|GO:0005737|GO:0005886|GO:0012506|GO:0032509
A0A7M7L4W6	A0A7M7L4W6	A0A7M7L4W6	GO:0000977|GO:0000981|GO:0005634|GO:0042127
A0A7M7L4X0	A0A7M7L4X0	A0A7M7L4X0	GO:0000381|GO:0003729|GO:0005634|GO:0005737|GO:0006397|GO:0007399|GO:0008380
A0A7M7L4X1	A0A7M7L4X1	A0A7M7L4X1	GO:0004497|GO:0005506|GO:0016705|GO:0020037
A0A7M7L4X4	A0A7M7L4X4	A0A7M7L4X4	GO:0000785|GO:0005654|GO:0006357|GO:0032991
A0A7M7L4X6	A0A7M7L4X6	A0A7M7L4X6	GO:0003677|GO:0003714|GO:0003723|GO:0005634|GO:0007219
A0A7M7L4X9	A0A7M7L4X9	A0A7M7L4X9	GO:0003810|GO:0046872
A0A7M7L4Y0	A0A7M7L4Y0	A0A7M7L4Y0	GO:0003677|GO:0003700|GO:0005634|GO:0006357
A0A7M7L4Y3	A0A7M7L4Y3	A0A7M7L4Y3	GO:0003682|GO:0005524|GO:0005634|GO:0006334|GO:0006337|GO:0016887|GO:0042393|GO:0045815
A0A7M7L4Y6	A0A7M7L4Y6	A0A7M7L4Y6	GO:0004888|GO:0022848|GO:0045211
A0A7M7L4Y7	A0A7M7L4Y7	A0A7M7L4Y7	GO:0005524|GO:0005634|GO:0032958|GO:0035299
A0A7M7L4Y9	A0A7M7L4Y9	A0A7M7L4Y9	GO:0005222|GO:0005223|GO:0005886|GO:0017071|GO:0030553|GO:0044877
A0A7M7L4Z0	A0A7M7L4Z0	A0A7M7L4Z0	GO:0000027|GO:0005730|GO:0007219
A0A7M7L4Z6	A0A7M7L4Z6	A0A7M7L4Z6	GO:0005737|GO:0005886|GO:0005923|GO:0007098|GO:0051301
A0A7M7L503	A0A7M7L503	A0A7M7L503	GO:0004656|GO:0005506|GO:0005788|GO:0031418
A0A7M7L514	A0A7M7L514	A0A7M7L514	GO:0003714|GO:0005634|GO:0005667|GO:0090090
A0A7M7L519	A0A7M7L519	A0A7M7L519	GO:0000122|GO:0003682|GO:0003713|GO:0003714|GO:0008270|GO:0016581|GO:0042826|GO:0043565
A0A7M7L522	A0A7M7L522	A0A7M7L522	GO:0005789|GO:0009922|GO:0019367|GO:0030148|GO:0034625|GO:0034626|GO:0042761
A0A7M7L524	A0A7M7L524	A0A7M7L524	GO:0004462|GO:0046872
A0A7M7L525	A0A7M7L525	A0A7M7L525	GO:0005228|GO:0005886|GO:0015271
A0A7M7L535	A0A7M7L535	A0A7M7L535	GO:0000149|GO:0005484|GO:0006836|GO:0006886|GO:0006906|GO:0012505|GO:0031201|GO:0048278
A0A7M7L538	A0A7M7L538	A0A7M7L538	GO:0005313|GO:0005886|GO:0015175|GO:0015501
A0A7M7L539	A0A7M7L539	A0A7M7L539	GO:0005739|GO:0005794|GO:0016020
A0A7M7L544	A0A7M7L544	A0A7M7L544	GO:0003923|GO:0005576|GO:0006506|GO:0006508|GO:0008061|GO:0016255|GO:0042765
A0A7M7L551	A0A7M7L551	A0A7M7L551	GO:0005178|GO:0007157|GO:0007160|GO:0007229|GO:0008305|GO:0009897|GO:0033627
A0A7M7L554	A0A7M7L554	A0A7M7L554	GO:0005829|GO:0006869|GO:0008289|GO:0016020|GO:0031514
A0A7M7L556	A0A7M7L556	A0A7M7L556	GO:0000398|GO:0005681
A0A7M7L557	A0A7M7L557	A0A7M7L557	GO:0000281|GO:0005085|GO:0005096|GO:0005634|GO:0005938|GO:0007399|GO:0035556|GO:2000431
A0A7M7L560	A0A7M7L560	A0A7M7L560	GO:0005198|GO:0005764|GO:0015031|GO:0031080|GO:0034198|GO:0035859|GO:0051301|GO:1904263
A0A7M7L565	A0A7M7L565	A0A7M7L565	GO:0004697|GO:0005524|GO:0007611|GO:0008270
A0A7M7L566	A0A7M7L566	A0A7M7L566	GO:0003677|GO:0003682|GO:0006338|GO:0006368|GO:0016514|GO:0016586
A0A7M7L569	A0A7M7L569	A0A7M7L569	GO:0005634|GO:0032259|GO:0035241|GO:0035242|GO:0042054
A0A7M7L577	A0A7M7L577	A0A7M7L577	GO:0005509|GO:0005576|GO:0006898|GO:0016324|GO:0042562|GO:0043235
A0A7M7L5A6	A0A7M7L5A6	A0A7M7L5A6	GO:0005829|GO:0008360|GO:0016477|GO:0030866|GO:0031267|GO:0051015
A0A7M7L5A9	A0A7M7L5A9	A0A7M7L5A9	GO:0005634|GO:0005737|GO:0006511|GO:0019773
